locus_tag	ftype	length_bp	gene	EC_number	COG	product
Chloroflexi_metaspades_Bin_3_1_1-contigs_01299	CDS	810				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01300	CDS	360				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01301	CDS	282				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01302	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01303	CDS	1164	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01304	CDS	534				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01305	CDS	810		2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01306	CDS	210				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01307	CDS	1119				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01308	CDS	792	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01309	CDS	1032	ephA_2	3.3.2.10		Epoxide hydrolase A
Chloroflexi_metaspades_Bin_3_1_1-contigs_01310	CDS	450				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01311	CDS	564				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01312	CDS	1119	phnA	3.11.1.2		Phosphonoacetate hydrolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01313	CDS	1101	hmo_2	1.1.3.46		4-hydroxymandelate oxidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01314	CDS	1542				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01315	CDS	447				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01316	CDS	540				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01317	CDS	450				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01318	CDS	1062				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01319	CDS	1158				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01320	CDS	468	perR_1		COG0735	Peroxide-responsive repressor PerR
Chloroflexi_metaspades_Bin_3_1_1-contigs_01321	CDS	1029			COG0803	putative periplasmic iron-binding protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01322	CDS	162				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01323	CDS	1047	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Chloroflexi_metaspades_Bin_3_1_1-contigs_01324	CDS	861	mntB_1			Manganese transport system membrane protein MntB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01325	CDS	882				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01326	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01327	CDS	375				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01328	CDS	1284	hutI_3	3.5.2.7		Imidazolonepropionase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01329	CDS	1614				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01330	CDS	1023	fbpA		COG1840	Major ferric iron-binding protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01331	CDS	1146	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Chloroflexi_metaspades_Bin_3_1_1-contigs_01332	CDS	762	ideR		COG1321	Iron-dependent repressor IdeR
Chloroflexi_metaspades_Bin_3_1_1-contigs_01333	CDS	582				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01334	CDS	312				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01335	CDS	594				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01336	CDS	507				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01337	CDS	1533				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01338	CDS	1386	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01339	CDS	240	yodB		COG1733	HTH-type transcriptional regulator YodB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01340	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01341	CDS	408				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01342	CDS	540				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01343	CDS	480				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01344	CDS	222				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01345	CDS	663				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01346	CDS	936				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01347	CDS	354				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01348	CDS	624	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01349	CDS	1092	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01350	CDS	1341	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01351	CDS	741				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01352	CDS	996	hisG	2.4.2.17		ATP phosphoribosyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01353	CDS	1281	hisZ			ATP phosphoribosyltransferase regulatory subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01354	CDS	753	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Chloroflexi_metaspades_Bin_3_1_1-contigs_01355	CDS	807	kduD_3	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01356	CDS	684	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01357	CDS	738	glyQS	6.1.1.14		Glycine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01358	CDS	948	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01359	CDS	807	rhmA_2	4.1.2.53		2-keto-3-deoxy-L-rhamnonate aldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01360	CDS	1551				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01361	CDS	810	crt_6	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01362	CDS	516				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01363	CDS	270				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01364	CDS	483				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01365	CDS	1614	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01366	CDS	453				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01367	CDS	1158	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01368	CDS	300				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01369	CDS	276				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01370	CDS	768	drrB			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01371	CDS	1029	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01372	CDS	774	bpoC_2	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
Chloroflexi_metaspades_Bin_3_1_1-contigs_01373	CDS	600				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01374	CDS	783	rhmA_3	4.1.2.53		2-keto-3-deoxy-L-rhamnonate aldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01375	CDS	1065	pepT	3.4.11.4	COG2195	Peptidase T
Chloroflexi_metaspades_Bin_3_1_1-contigs_01376	CDS	1368				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01377	CDS	939	dppB_3		COG0601	Dipeptide transport system permease protein DppB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01378	CDS	228				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01379	CDS	135				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01380	CDS	288				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01381	CDS	897				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01382	CDS	1155	Int-Tn			Transposase from transposon Tn916
Chloroflexi_metaspades_Bin_3_1_1-contigs_01383	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01384	tRNA	77				tRNA-Glu(ctc)
Chloroflexi_metaspades_Bin_3_1_1-contigs_01385	CDS	576				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01386	CDS	1020	thiL_2	2.7.4.16		Thiamine-monophosphate kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01387	CDS	627				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01388	CDS	966	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01389	CDS	639				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01390	CDS	225				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01391	CDS	1107	amdA	3.5.1.4	COG2421	Acetamidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01392	CDS	1686	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01393	CDS	762				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01394	CDS	453				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01395	CDS	1275				L-lactate transporter
Chloroflexi_metaspades_Bin_3_1_1-contigs_01396	CDS	1215	pbuE_3		COG2814	Purine efflux pump PbuE
Chloroflexi_metaspades_Bin_3_1_1-contigs_01397	CDS	1542	betA_7	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01398	CDS	420				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01399	CDS	1155	hsaA_4	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01400	CDS	1173	hsaA_5	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01401	CDS	504	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01402	CDS	402	rnhA	3.1.26.4	COG0328	Ribonuclease HI
Chloroflexi_metaspades_Bin_3_1_1-contigs_01403	CDS	987	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01404	CDS	624	rdgB_2	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01405	CDS	207				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01406	CDS	144				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01407	CDS	1212	smtB_5	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01408	CDS	384	ndhC_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
Chloroflexi_metaspades_Bin_3_1_1-contigs_01409	CDS	654	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
Chloroflexi_metaspades_Bin_3_1_1-contigs_01410	CDS	444	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
Chloroflexi_metaspades_Bin_3_1_1-contigs_01411	CDS	1107	nqo4_2	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
Chloroflexi_metaspades_Bin_3_1_1-contigs_01412	CDS	1110	ndhA	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
Chloroflexi_metaspades_Bin_3_1_1-contigs_01413	CDS	648	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
Chloroflexi_metaspades_Bin_3_1_1-contigs_01414	CDS	597				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01415	CDS	330		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
Chloroflexi_metaspades_Bin_3_1_1-contigs_01416	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01417	CDS	2046	nuoL_2	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
Chloroflexi_metaspades_Bin_3_1_1-contigs_01418	CDS	1533	ndhD1_2	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
Chloroflexi_metaspades_Bin_3_1_1-contigs_01419	CDS	1530	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
Chloroflexi_metaspades_Bin_3_1_1-contigs_01420	CDS	843	nadK	2.7.1.23	COG0061	NAD kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01421	CDS	570	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01422	CDS	1680	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01423	CDS	981	sdhB	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01424	CDS	885	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01425	CDS	867	ytnP_2	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
Chloroflexi_metaspades_Bin_3_1_1-contigs_01426	CDS	879	ytnP_3	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
Chloroflexi_metaspades_Bin_3_1_1-contigs_01427	CDS	1293	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01428	CDS	942	mdh	1.1.1.37	COG0039	Malate dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01429	CDS	936			COG1073	putative protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01430	CDS	2229	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
Chloroflexi_metaspades_Bin_3_1_1-contigs_01431	CDS	990				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01432	CDS	1446				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01433	CDS	1128				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01434	CDS	2046				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01435	CDS	1773	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01436	CDS	627	plsY_3	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01437	CDS	939	axeA_1	3.1.1.41	COG3458	Cephalosporin-C deacetylase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01438	CDS	879	axeA_2	3.1.1.41	COG3458	Cephalosporin-C deacetylase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01439	CDS	1065	prfB		COG1186	Peptide chain release factor 2
Chloroflexi_metaspades_Bin_3_1_1-contigs_01440	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01441	CDS	576	ribE	2.5.1.9	COG0307	Riboflavin synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01442	CDS	1161	ribD		COG0117	Riboflavin biosynthesis protein RibD
Chloroflexi_metaspades_Bin_3_1_1-contigs_01443	CDS	588	dcd_1	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
Chloroflexi_metaspades_Bin_3_1_1-contigs_01444	CDS	861				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01445	CDS	1233	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01446	CDS	207				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01447	CDS	1359	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01448	CDS	759				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01449	CDS	1608	groL_2			60 kDa chaperonin
Chloroflexi_metaspades_Bin_3_1_1-contigs_01450	CDS	312	groS_2		COG0234	10 kDa chaperonin
Chloroflexi_metaspades_Bin_3_1_1-contigs_01451	CDS	1185				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01452	CDS	1131				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01453	CDS	534				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01454	CDS	810				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01455	CDS	702				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01456	CDS	1254	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Chloroflexi_metaspades_Bin_3_1_1-contigs_01457	CDS	960		1.6.5.11	COG2070	NADH:quinone reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01458	CDS	225				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01459	CDS	414				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01460	CDS	1152				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01461	CDS	1404				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01462	CDS	1137				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01463	CDS	999	vgb_2	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01464	CDS	1227	ydbM_2	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
Chloroflexi_metaspades_Bin_3_1_1-contigs_01465	CDS	564	bnzB	1.14.12.3	COG5517	Benzene 1,2-dioxygenase subunit beta
Chloroflexi_metaspades_Bin_3_1_1-contigs_01466	CDS	1344	hcaE_3	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
Chloroflexi_metaspades_Bin_3_1_1-contigs_01467	CDS	849	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01468	CDS	1203	bbsF_8	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_01469	CDS	1221	bbsF_9	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_01470	CDS	1233				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01471	CDS	1236	bbsF_10	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_01472	CDS	1197	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01473	CDS	1092	luxA_7	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
Chloroflexi_metaspades_Bin_3_1_1-contigs_01474	CDS	489	nudC_3	3.6.1.22		NADH pyrophosphatase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01475	CDS	636				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01476	CDS	1164				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01477	CDS	225				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01478	CDS	909				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01479	CDS	1098				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01480	tRNA	76				tRNA-Arg(tct)
Chloroflexi_metaspades_Bin_3_1_1-contigs_01481	CDS	258	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
Chloroflexi_metaspades_Bin_3_1_1-contigs_01482	CDS	633				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01483	CDS	897	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01484	CDS	1338	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01485	CDS	720	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01486	CDS	438	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01487	CDS	474				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01488	CDS	609				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01489	CDS	1299	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01490	CDS	1623	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Chloroflexi_metaspades_Bin_3_1_1-contigs_01491	CDS	633		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01492	CDS	918		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01493	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01494	CDS	1206	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01495	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01496	CDS	960	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01497	CDS	852	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01498	CDS	1182	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01499	CDS	177				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01500	CDS	666				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01501	CDS	1041				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01502	CDS	408			COG0346	Virulence protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01503	CDS	1608	dan_2	3.5.1.81		D-aminoacylase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01504	CDS	1233		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Chloroflexi_metaspades_Bin_3_1_1-contigs_01505	CDS	1122	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
Chloroflexi_metaspades_Bin_3_1_1-contigs_01506	CDS	2172	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Chloroflexi_metaspades_Bin_3_1_1-contigs_01507	CDS	765	caiD_1	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01508	CDS	339				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01509	CDS	141				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01510	CDS	1284	bbsF_11	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_01511	CDS	1239	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01512	CDS	1113		4.1.2.42		D-threonine aldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01513	CDS	1101		4.1.2.42		D-threonine aldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01514	CDS	726				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01515	CDS	894	mlhB_2	3.1.1.83		Monoterpene epsilon-lactone hydrolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01516	CDS	663				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01517	CDS	1632	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01518	CDS	3507	metH	2.1.1.13	COG0646	Methionine synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01519	CDS	2595	pepN	3.4.11.2	COG0308	Aminopeptidase N
Chloroflexi_metaspades_Bin_3_1_1-contigs_01520	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01521	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01522	CDS	1347	bbsF_12	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_01523	CDS	1200	smtA_2	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase alpha subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_01524	CDS	360				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01525	CDS	1641				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01526	CDS	918	nikB_1		COG0601	Nickel transport system permease protein NikB
Chloroflexi_metaspades_Bin_3_1_1-contigs_01527	CDS	1041				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01528	CDS	1575	betA_8	1.1.99.1		Oxygen-dependent choline dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_01529	CDS	834				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_01530	CDS	960	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
Chloroflexi_metaspades_Bin_3_1_1-contigs_01531	CDS	549	aqpZ			Aquaporin Z
