locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00480	CDS	795	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00481	CDS	1203				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00482	CDS	798	nifH1_1	1.18.6.1		Nitrogenase iron protein 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00483	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00484	CDS	2307				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00485	CDS	3525	smc		COG1196	Chromosome partition protein Smc
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00486	CDS	585				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00487	CDS	1149	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00488	CDS	1845	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00489	CDS	1659	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00490	CDS	1185				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00491	CDS	612				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00492	CDS	792				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00493	CDS	681	nth_2	4.2.99.18	COG0177	Endonuclease III
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00494	CDS	1479	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00495	CDS	402				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00496	CDS	1002	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00497	CDS	582				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00498	CDS	546		3.6.1.66		dITP/XTP pyrophosphatase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00499	CDS	1341	hbpA		COG0747	Heme-binding protein A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00500	CDS	507				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00501	CDS	1269	eno	4.2.1.11	COG0148	Enolase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00502	CDS	546	yfkM	3.2.-.-	COG0693	General stress protein 18
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00503	CDS	978				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00504	CDS	441				Flavodoxin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00505	CDS	510				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00506	CDS	519				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00507	CDS	291				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00508	CDS	654	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00509	CDS	375				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00510	CDS	495				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00511	CDS	1170	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00512	CDS	678	radA			DNA repair protein RadA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00513	CDS	984	yrbG_1		COG0530	Inner membrane protein YrbG
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00514	CDS	924	yrbG_2		COG0530	Inner membrane protein YrbG
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00515	CDS	1722				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00516	CDS	1002				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00517	CDS	690				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00518	CDS	909	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00519	CDS	786	asrB		COG0543	Anaerobic sulfite reductase subunit B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00520	CDS	1875	GATB	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00521	CDS	1248	larA	5.1.2.1	COG3875	Lactate racemase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00522	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00523	CDS	1146	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00524	CDS	825				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00525	CDS	678	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00526	CDS	195				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00527	CDS	1710	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00528	CDS	1347	pdxY	2.7.1.35		Pyridoxal kinase PdxY
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00529	CDS	504				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00530	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00531	CDS	363	mrpG_2		COG1320	Na(+)/H(+) antiporter subunit G
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00532	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00533	CDS	297				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00534	CDS	1032				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00535	CDS	141				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00536	CDS	1050				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00537	CDS	1155				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00538	CDS	435				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00539	CDS	534				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00540	CDS	1188				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00541	CDS	903	secF			Protein-export membrane protein SecF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00542	CDS	1599	secD			Protein translocase subunit SecD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00543	CDS	1032	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00544	CDS	1650		2.3.1.-		tRNA uridine(34) acetyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00545	CDS	189				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00546	CDS	1173	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00547	CDS	699				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00548	CDS	675				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00549	CDS	618	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00550	CDS	837		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00551	CDS	1140				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00552	CDS	1173	yknZ		COG0577	putative ABC transporter permease YknZ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00553	CDS	1314				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00554	CDS	900	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00555	CDS	987		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00556	CDS	495				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00557	tRNA	73				tRNA-Gln(ttg)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00558	CDS	1269	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00559	CDS	99				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00560	CDS	261				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00561	CDS	636				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00562	CDS	3171	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00563	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00564	CDS	342				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00565	CDS	282				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00566	CDS	1194	fprA_1	1.-.-.-	COG0426	Nitric oxide reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00567	CDS	450				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00568	CDS	1167	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00569	CDS	1026	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00570	CDS	942				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00571	CDS	720				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00572	CDS	483	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00573	CDS	588				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00574	CDS	1875				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00575	CDS	1977				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00576	CDS	771	minD		COG2894	Septum site-determining protein MinD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00577	CDS	726				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00578	CDS	588	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00579	CDS	945				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00580	CDS	2652	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00581	CDS	795				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00582	CDS	135				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00583	CDS	921				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00584	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00585	CDS	972	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00586	CDS	819				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00587	CDS	612	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00588	CDS	666				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00589	CDS	948	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00590	CDS	1404	cbiA_1	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00591	CDS	147				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00592	CDS	132				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00593	CDS	273				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00594	CDS	681				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00595	CDS	183				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00596	CDS	411	pfdA			Prefoldin subunit alpha
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00597	CDS	792	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00598	CDS	873	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00599	CDS	198				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00600	CDS	93				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00601	CDS	2394				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00602	CDS	1893	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00603	CDS	660	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00604	CDS	1224	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00605	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00606	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00607	CDS	780				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00608	CDS	168				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00609	CDS	1212				L-lactate transporter
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00610	CDS	948				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00611	CDS	207				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00612	CDS	2145				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00613	CDS	1941	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00614	CDS	2421	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00615	CDS	1032	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00616	CDS	627				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00617	CDS	393				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00618	CDS	441				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00619	CDS	210				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00620	CDS	1242				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00621	CDS	531	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00622	CDS	711				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00623	CDS	657				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00624	CDS	669	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00625	CDS	1233				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00626	CDS	753				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00627	CDS	756	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00628	CDS	663	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00629	CDS	690	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00630	CDS	525				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00631	CDS	1497				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00632	CDS	402				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00633	CDS	1509				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00634	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00635	CDS	1332				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00636	CDS	975				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00637	CDS	1488				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00638	CDS	366	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00639	CDS	912	argB_1	2.7.2.8	COG0548	Acetylglutamate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00640	CDS	975				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00641	CDS	915	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00642	CDS	1275	dnaG	2.7.7.-		DNA primase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00643	CDS	2661	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00644	CDS	540				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00645	CDS	948	mtgA_1	2.1.1.-	COG1962	Methylcorrinoid:tetrahydrofolate methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00646	CDS	216				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00647	CDS	225				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00648	CDS	726				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00649	CDS	327				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00650	CDS	795				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00651	CDS	729				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00652	CDS	924				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00653	CDS	1437	gpmI_1	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00654	CDS	636	adk	2.7.4.3		Adenylate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00655	CDS	351				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00656	CDS	516				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00657	CDS	186				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00658	CDS	741	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00659	CDS	732	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00660	CDS	789	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00661	CDS	903	gsiC		COG0601	Glutathione transport system permease protein GsiC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00662	CDS	882	gsiD		COG1173	Glutathione transport system permease protein GsiD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00663	CDS	798	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00664	CDS	951				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00665	CDS	303				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00666	CDS	195				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00667	CDS	852				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00668	CDS	705				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00669	CDS	201				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00670	CDS	1566				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00671	CDS	1653				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00672	CDS	855	speB	3.5.3.11	COG0010	Agmatinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00673	CDS	1203	kmo	1.14.13.9		Kynurenine 3-monooxygenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00674	CDS	420				Putative nickel-responsive regulator
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00675	CDS	1182	ychF		COG0012	Ribosome-binding ATPase YchF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00676	CDS	660		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00677	CDS	300				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00678	CDS	873	pigC	6.4.-.-		Prodigiosin synthesizing transferase PigC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00679	CDS	219				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00680	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00681	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00682	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00683	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00684	CDS	1479	secY		COG0201	Protein translocase subunit SecY
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00685	CDS	429				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00686	CDS	462				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00687	CDS	678				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00688	CDS	492				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00689	CDS	465				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00690	CDS	432				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00691	CDS	531	rplF		COG0097	50S ribosomal protein L6
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00692	CDS	393	rpsH		COG0096	30S ribosomal protein S8
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00693	CDS	153				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00694	CDS	510				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00695	CDS	717				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00696	CDS	393				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00697	CDS	399	rplN		COG0093	50S ribosomal protein L14
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00698	CDS	327				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00699	CDS	1164	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00700	CDS	405				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00701	CDS	858				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00702	CDS	1092		3.1.3.11	COG1494	D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00703	tRNA	74				tRNA-Val(gac)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00704	tRNA	75				tRNA-Phe(gaa)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00705	tRNA	72				tRNA-Gly(gcc)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00706	CDS	162	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00707	CDS	1293				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00708	CDS	987	fbiC_2		COG1060	FO synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00709	CDS	702				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00710	CDS	498	ftnA	1.16.3.2		Bacterial non-heme ferritin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00711	CDS	429	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00712	CDS	651		1.11.1.15	COG0450	Peroxiredoxin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00713	CDS	426	asnC		COG1522	Regulatory protein AsnC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00714	CDS	465				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00715	CDS	288				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00716	CDS	861	thrB	2.7.1.39		Homoserine kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00717	CDS	1104				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00718	CDS	759				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00719	CDS	1185				hypothetical protein
