locus_tag	ftype	length_bp	gene	EC_number	COG	product
UBA3574_metaspades_Bin_1_1-contigs_00535	CDS	732	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
UBA3574_metaspades_Bin_1_1-contigs_00536	CDS	678				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00537	CDS	2031	valS	6.1.1.9	COG0525	Valine--tRNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00538	CDS	147				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00539	CDS	1398	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
UBA3574_metaspades_Bin_1_1-contigs_00540	CDS	723				putative ABC transporter ATP-binding protein
UBA3574_metaspades_Bin_1_1-contigs_00541	CDS	1341				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00542	CDS	1221	csd	2.8.1.7		putative cysteine desulfurase
UBA3574_metaspades_Bin_1_1-contigs_00543	CDS	360	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
UBA3574_metaspades_Bin_1_1-contigs_00544	CDS	228				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00545	CDS	453				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00546	CDS	243				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00547	CDS	333				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00548	CDS	462				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00549	CDS	357				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00550	CDS	243				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00551	CDS	411				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00552	CDS	225				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00553	CDS	909				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00554	tRNA	85				tRNA-Leu(tag)
UBA3574_metaspades_Bin_1_1-contigs_00555	tRNA	74				tRNA-Gly(gcc)
UBA3574_metaspades_Bin_1_1-contigs_00556	tRNA	88				tRNA-Leu(taa)
UBA3574_metaspades_Bin_1_1-contigs_00557	tRNA	77				tRNA-Met(cat)
UBA3574_metaspades_Bin_1_1-contigs_00558	tRNA	77				tRNA-Met(cat)
UBA3574_metaspades_Bin_1_1-contigs_00559	tRNA	76				tRNA-Ala(cgc)
UBA3574_metaspades_Bin_1_1-contigs_00560	CDS	624				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00561	CDS	666	nth	4.2.99.18	COG0177	Endonuclease III
UBA3574_metaspades_Bin_1_1-contigs_00562	CDS	1206				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00563	CDS	822	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
UBA3574_metaspades_Bin_1_1-contigs_00564	CDS	1104				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00565	CDS	357				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00566	CDS	363				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00567	CDS	3312				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00568	CDS	936				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00569	CDS	240				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00570	CDS	954				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00571	CDS	891	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
UBA3574_metaspades_Bin_1_1-contigs_00572	CDS	1269	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
UBA3574_metaspades_Bin_1_1-contigs_00573	CDS	594				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00574	CDS	168				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00575	CDS	858	kaiC	2.7.11.1	COG0467	Circadian clock protein kinase KaiC
UBA3574_metaspades_Bin_1_1-contigs_00576	CDS	1125				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00577	CDS	270				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00578	CDS	1104	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
UBA3574_metaspades_Bin_1_1-contigs_00579	CDS	780	xynR		COG1414	HTH-type transcriptional regulator XynR
UBA3574_metaspades_Bin_1_1-contigs_00580	CDS	282				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00581	CDS	1050				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00582	CDS	1308	rarA		COG2256	Replication-associated recombination protein A
UBA3574_metaspades_Bin_1_1-contigs_00583	CDS	438				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00584	CDS	414				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00585	tRNA	76				tRNA-Lys(ctt)
UBA3574_metaspades_Bin_1_1-contigs_00586	tRNA	74				tRNA-Lys(ttt)
UBA3574_metaspades_Bin_1_1-contigs_00587	tRNA	77				tRNA-Glu(ttc)
UBA3574_metaspades_Bin_1_1-contigs_00588	tRNA	75				tRNA-Val(tac)
UBA3574_metaspades_Bin_1_1-contigs_00589	tRNA	79				tRNA-Asp(gtc)
UBA3574_metaspades_Bin_1_1-contigs_00590	tRNA	76				tRNA-Phe(gaa)
UBA3574_metaspades_Bin_1_1-contigs_00591	CDS	1338	dnaA		COG0593	Chromosomal replication initiator protein DnaA
UBA3574_metaspades_Bin_1_1-contigs_00592	CDS	573				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00593	CDS	690				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00594	CDS	1044	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
UBA3574_metaspades_Bin_1_1-contigs_00595	CDS	1215				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00596	CDS	201				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00597	CDS	1716	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
UBA3574_metaspades_Bin_1_1-contigs_00598	CDS	1287	tig	5.2.1.8		Trigger factor
UBA3574_metaspades_Bin_1_1-contigs_00599	CDS	984				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00600	CDS	342	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
UBA3574_metaspades_Bin_1_1-contigs_00601	CDS	111				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00602	CDS	876				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00603	CDS	1623	sgrR			HTH-type transcriptional regulator SgrR
UBA3574_metaspades_Bin_1_1-contigs_00604	CDS	966	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
UBA3574_metaspades_Bin_1_1-contigs_00605	CDS	858	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
UBA3574_metaspades_Bin_1_1-contigs_00606	CDS	120				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00607	CDS	978	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
UBA3574_metaspades_Bin_1_1-contigs_00608	CDS	984	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
UBA3574_metaspades_Bin_1_1-contigs_00609	CDS	1176	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
UBA3574_metaspades_Bin_1_1-contigs_00610	CDS	432				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00611	CDS	723				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00612	CDS	747				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00613	CDS	675	fadR_1			Fatty acid metabolism regulator protein
UBA3574_metaspades_Bin_1_1-contigs_00614	CDS	114				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00615	CDS	483				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00616	CDS	837				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00617	CDS	141				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00618	CDS	942	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
UBA3574_metaspades_Bin_1_1-contigs_00619	CDS	1578	gsiB_3		COG0747	Glutathione-binding protein GsiB
UBA3574_metaspades_Bin_1_1-contigs_00620	CDS	2478	mutS		COG0249	DNA mismatch repair protein MutS
UBA3574_metaspades_Bin_1_1-contigs_00621	CDS	321				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00622	CDS	612				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00623	CDS	942	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
UBA3574_metaspades_Bin_1_1-contigs_00624	CDS	540	orn	3.1.-.-	COG1949	Oligoribonuclease
UBA3574_metaspades_Bin_1_1-contigs_00625	CDS	444	rplM		COG0102	50S ribosomal protein L13
UBA3574_metaspades_Bin_1_1-contigs_00626	CDS	2193				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00627	CDS	645				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00628	CDS	1050	clsB	2.7.8.-		Cardiolipin synthase B
UBA3574_metaspades_Bin_1_1-contigs_00629	CDS	2085				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00630	CDS	327				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00631	CDS	309				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00632	CDS	855				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00633	CDS	744	gph_2	3.1.3.18		Phosphoglycolate phosphatase
UBA3574_metaspades_Bin_1_1-contigs_00634	CDS	390			COG2852	putative protein
UBA3574_metaspades_Bin_1_1-contigs_00635	CDS	237				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00636	CDS	603		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00637	CDS	1161				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00638	CDS	414				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00639	CDS	966	trkH_1		COG0168	Trk system potassium uptake protein TrkH
UBA3574_metaspades_Bin_1_1-contigs_00640	CDS	303		3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2 3
UBA3574_metaspades_Bin_1_1-contigs_00641	CDS	1020	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
UBA3574_metaspades_Bin_1_1-contigs_00642	CDS	633				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00643	CDS	882				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00644	CDS	1851				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00645	CDS	705	cas5d	3.1.-.-		CRISPR pre-crRNA endoribonuclease Cas5d
UBA3574_metaspades_Bin_1_1-contigs_00646	CDS	2214				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00647	CDS	453				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00648	CDS	420	narB	1.7.5.1	COG0243	Nitrate reductase
UBA3574_metaspades_Bin_1_1-contigs_00649	CDS	1683	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
UBA3574_metaspades_Bin_1_1-contigs_00650	CDS	1845	rsxC_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
UBA3574_metaspades_Bin_1_1-contigs_00651	CDS	231				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00652	CDS	426				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00653	CDS	780	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
UBA3574_metaspades_Bin_1_1-contigs_00654	CDS	1758	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
UBA3574_metaspades_Bin_1_1-contigs_00655	CDS	687	smc_1			Chromosome partition protein Smc
UBA3574_metaspades_Bin_1_1-contigs_00656	CDS	1494	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
UBA3574_metaspades_Bin_1_1-contigs_00657	CDS	2172	hppA	7.2.3.-	COG3808	K(+)-stimulated pyrophosphate-energized sodium pump
UBA3574_metaspades_Bin_1_1-contigs_00658	CDS	333			COG2200	putative signaling protein
UBA3574_metaspades_Bin_1_1-contigs_00659	tRNA	72				tRNA-Met(cat)
UBA3574_metaspades_Bin_1_1-contigs_00660	CDS	525				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00661	CDS	450	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
UBA3574_metaspades_Bin_1_1-contigs_00662	CDS	186	rpmF			50S ribosomal protein L32
UBA3574_metaspades_Bin_1_1-contigs_00663	CDS	1314				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00664	CDS	849				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00665	CDS	738	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
UBA3574_metaspades_Bin_1_1-contigs_00666	CDS	624	upp	2.4.2.9		Uracil phosphoribosyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00667	CDS	888				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00668	CDS	1302				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00669	CDS	1383				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00670	CDS	1206	mdtG			Multidrug resistance protein MdtG
UBA3574_metaspades_Bin_1_1-contigs_00671	CDS	1161				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00672	CDS	384	lysDH	1.4.1.18		Lysine 6-dehydrogenase
UBA3574_metaspades_Bin_1_1-contigs_00673	CDS	762				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00674	CDS	1038	ascG		COG1609	HTH-type transcriptional regulator AscG
UBA3574_metaspades_Bin_1_1-contigs_00675	CDS	663				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00676	CDS	2724	mngB_1	3.2.1.-	COG0383	Mannosylglycerate hydrolase
UBA3574_metaspades_Bin_1_1-contigs_00677	CDS	552				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00678	CDS	999	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
UBA3574_metaspades_Bin_1_1-contigs_00679	CDS	423	ydaG		COG3871	General stress protein 26
UBA3574_metaspades_Bin_1_1-contigs_00680	CDS	558				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00681	CDS	804				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00682	CDS	465	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
UBA3574_metaspades_Bin_1_1-contigs_00683	CDS	1899	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
UBA3574_metaspades_Bin_1_1-contigs_00684	CDS	1119	sucC	6.2.1.4	COG0045	Succinate--CoA ligase [GDP-forming] subunit beta
UBA3574_metaspades_Bin_1_1-contigs_00685	CDS	1791				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00686	CDS	1356	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
UBA3574_metaspades_Bin_1_1-contigs_00687	CDS	771				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00688	CDS	1086	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
UBA3574_metaspades_Bin_1_1-contigs_00689	CDS	489	mshD	2.3.1.189		Mycothiol acetyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00690	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
UBA3574_metaspades_Bin_1_1-contigs_00691	CDS	345	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
UBA3574_metaspades_Bin_1_1-contigs_00692	CDS	639				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00693	CDS	819				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00694	CDS	276				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00695	CDS	243				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00696	CDS	480				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00697	CDS	1275	sdcS			Sodium-dependent dicarboxylate transporter SdcS
UBA3574_metaspades_Bin_1_1-contigs_00698	CDS	1122	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
UBA3574_metaspades_Bin_1_1-contigs_00699	CDS	780				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00700	CDS	516				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00701	CDS	1137	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
UBA3574_metaspades_Bin_1_1-contigs_00702	CDS	240				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00703	CDS	1260				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00704	CDS	1089				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00705	CDS	363				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00706	CDS	645	pkwA_2	2.7.11.1		putative serine/threonine-protein kinase PkwA
UBA3574_metaspades_Bin_1_1-contigs_00707	CDS	186				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00708	CDS	1071				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00709	CDS	1218	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00710	CDS	954				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00711	tRNA	74				tRNA-Gln(ttg)
UBA3574_metaspades_Bin_1_1-contigs_00712	CDS	2292	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
UBA3574_metaspades_Bin_1_1-contigs_00713	CDS	945		1.6.5.11	COG2070	NADH:quinone reductase
UBA3574_metaspades_Bin_1_1-contigs_00714	CDS	987	obg_2	3.6.5.-		GTPase Obg
UBA3574_metaspades_Bin_1_1-contigs_00715	CDS	1173	dapE	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
UBA3574_metaspades_Bin_1_1-contigs_00716	tRNA	76				tRNA-Thr(cgt)
UBA3574_metaspades_Bin_1_1-contigs_00717	CDS	1065				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00718	CDS	1467				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00719	CDS	672				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00720	CDS	771	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00721	CDS	897	secF		COG0341	Protein translocase subunit SecF
UBA3574_metaspades_Bin_1_1-contigs_00722	CDS	147				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00723	CDS	2115	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
UBA3574_metaspades_Bin_1_1-contigs_00724	CDS	696	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
UBA3574_metaspades_Bin_1_1-contigs_00725	CDS	642				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00726	CDS	1176		2.6.1.1	COG0436	Aspartate aminotransferase
UBA3574_metaspades_Bin_1_1-contigs_00727	tRNA	92				tRNA-Arg(ccg)
UBA3574_metaspades_Bin_1_1-contigs_00728	CDS	450	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00729	CDS	516	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00730	CDS	612	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
UBA3574_metaspades_Bin_1_1-contigs_00731	CDS	168	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
UBA3574_metaspades_Bin_1_1-contigs_00732	CDS	858				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00733	CDS	474	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
UBA3574_metaspades_Bin_1_1-contigs_00734	CDS	618	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
UBA3574_metaspades_Bin_1_1-contigs_00735	CDS	126				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00736	CDS	627	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
UBA3574_metaspades_Bin_1_1-contigs_00737	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
UBA3574_metaspades_Bin_1_1-contigs_00738	CDS	567	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
UBA3574_metaspades_Bin_1_1-contigs_00739	CDS	1020	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
UBA3574_metaspades_Bin_1_1-contigs_00740	CDS	774	prs_1			Putative ribose-phosphate pyrophosphokinase
UBA3574_metaspades_Bin_1_1-contigs_00741	CDS	603	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
UBA3574_metaspades_Bin_1_1-contigs_00742	CDS	1701	dnaG	2.7.7.-		DNA primase
UBA3574_metaspades_Bin_1_1-contigs_00743	CDS	1071	sigA_2		COG0568	RNA polymerase sigma factor SigA
UBA3574_metaspades_Bin_1_1-contigs_00744	CDS	1053	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
UBA3574_metaspades_Bin_1_1-contigs_00745	CDS	1131				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00746	CDS	240				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00747	CDS	426	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
UBA3574_metaspades_Bin_1_1-contigs_00748	CDS	225				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00749	CDS	1203	yhaP		COG1668	putative protein YhaP
UBA3574_metaspades_Bin_1_1-contigs_00750	CDS	897	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
UBA3574_metaspades_Bin_1_1-contigs_00751	CDS	213				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00752	CDS	867	sigA_3		COG0568	RNA polymerase sigma factor SigA
UBA3574_metaspades_Bin_1_1-contigs_00753	CDS	840	ligA	6.5.1.2	COG0272	DNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00754	CDS	288				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00755	CDS	1350	tnaA1	4.1.99.1	COG3033	Tryptophanase 1
UBA3574_metaspades_Bin_1_1-contigs_00756	CDS	699				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00757	CDS	513				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00758	CDS	600				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00759	CDS	2199				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00760	CDS	237				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00761	CDS	378				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00762	CDS	2085	cadA	3.6.3.3		Cadmium-transporting ATPase
UBA3574_metaspades_Bin_1_1-contigs_00763	CDS	258				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00764	CDS	234				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00765	CDS	1080				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00766	CDS	450	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
UBA3574_metaspades_Bin_1_1-contigs_00767	CDS	717				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00768	CDS	252				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00769	CDS	2883	gph_3	3.1.3.18		Phosphoglycolate phosphatase
UBA3574_metaspades_Bin_1_1-contigs_00770	CDS	1020	degA_2		COG1609	HTH-type transcriptional regulator DegA
UBA3574_metaspades_Bin_1_1-contigs_00771	CDS	1245				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00772	CDS	1095				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00773	CDS	1407				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00774	CDS	213		2.4.1.320	COG2152	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
UBA3574_metaspades_Bin_1_1-contigs_00775	CDS	108				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00776	CDS	570	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00777	CDS	852	coxM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
UBA3574_metaspades_Bin_1_1-contigs_00778	CDS	552				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00779	CDS	501	ndhS_2	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
UBA3574_metaspades_Bin_1_1-contigs_00780	CDS	1263				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00781	CDS	3306	ygfK		COG0493	Putative oxidoreductase YgfK
UBA3574_metaspades_Bin_1_1-contigs_00782	CDS	1320	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
UBA3574_metaspades_Bin_1_1-contigs_00783	CDS	453				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00784	CDS	1638	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
UBA3574_metaspades_Bin_1_1-contigs_00785	CDS	1065	ftsZ_2			Cell division protein FtsZ
UBA3574_metaspades_Bin_1_1-contigs_00786	CDS	1236	ftsA		COG0849	Cell division protein FtsA
UBA3574_metaspades_Bin_1_1-contigs_00787	CDS	597	ftsQ			Cell division protein FtsQ
UBA3574_metaspades_Bin_1_1-contigs_00788	CDS	876	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
UBA3574_metaspades_Bin_1_1-contigs_00789	CDS	1359	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
UBA3574_metaspades_Bin_1_1-contigs_00790	CDS	1080	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
UBA3574_metaspades_Bin_1_1-contigs_00791	CDS	1185	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
UBA3574_metaspades_Bin_1_1-contigs_00792	CDS	1293	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
UBA3574_metaspades_Bin_1_1-contigs_00793	CDS	912		2.1.2.5	COG3643	Glutamate formimidoyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00794	CDS	429	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
UBA3574_metaspades_Bin_1_1-contigs_00795	CDS	780				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00796	CDS	2124	bamA			Outer membrane protein assembly factor BamA
UBA3574_metaspades_Bin_1_1-contigs_00797	CDS	1323	glnA	6.3.1.2	COG0174	Glutamine synthetase
UBA3574_metaspades_Bin_1_1-contigs_00798	CDS	1641	mutL			DNA mismatch repair protein MutL
UBA3574_metaspades_Bin_1_1-contigs_00799	CDS	411				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00800	CDS	774				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00801	CDS	618	xerC			Tyrosine recombinase XerC
UBA3574_metaspades_Bin_1_1-contigs_00802	CDS	111				hypothetical protein
