locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00488	CDS	615				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00489	CDS	336				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00490	CDS	663				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00491	CDS	582	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00492	CDS	801				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00493	CDS	411				Bifunctional NMN adenylyltransferase/Nudix hydrolase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00494	CDS	309				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00495	CDS	741				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00496	CDS	1014				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00497	CDS	1116	dnaJ			Chaperone protein DnaJ
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00498	CDS	1851	dnaK		COG0443	Chaperone protein DnaK
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00499	CDS	522	grpE			Protein GrpE
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00500	CDS	423				Putative nickel-responsive regulator
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00501	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00502	CDS	681				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00503	CDS	441				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00504	CDS	591				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00505	CDS	240			COG3264	putative MscS family protein.1
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00506	CDS	171				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00507	CDS	1188	OLA1			Obg-like ATPase 1
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00508	CDS	1200	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00509	CDS	1269	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00510	CDS	609	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00511	tRNA	77				tRNA-Glu(ttc)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00512	CDS	318				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00513	CDS	435				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00514	CDS	441				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00515	CDS	681				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00516	CDS	1188	lon	3.4.21.53		Lon protease
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00517	CDS	1335	tldD	3.4.-.-	COG0312	Metalloprotease TldD
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00518	CDS	1332				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00519	CDS	849				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00520	CDS	966	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00521	CDS	513		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00522	CDS	318	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00523	CDS	573				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00524	CDS	1032	thiI_2	2.8.1.4		tRNA sulfurtransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00525	CDS	915	rnz	3.1.26.11	COG1234	Ribonuclease Z
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00526	CDS	720	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00527	CDS	183	bssC	4.1.99.11		Benzylsuccinate synthase gamma subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00528	CDS	408				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00529	CDS	666	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00530	CDS	474	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00531	CDS	1017		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00532	CDS	819	nth_3	4.2.99.18		Endonuclease III
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00533	CDS	648	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00534	CDS	1410	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00535	CDS	1047	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00536	CDS	609	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00537	CDS	783	nfo	3.1.21.2		endonuclease 4
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00538	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00539	CDS	474				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00540	CDS	1071	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00541	CDS	165				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00542	CDS	747				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00543	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00544	tRNA	75				tRNA-Asn(gtt)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00545	CDS	636	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00546	CDS	1014				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00547	CDS	291				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00548	CDS	771	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00549	CDS	312				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00550	CDS	963	obg_1	3.6.5.-		GTPase Obg
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00551	CDS	411				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00552	CDS	291				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00553	CDS	429				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00554	CDS	1776				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00555	CDS	2838	valS_2	6.1.1.9	COG0525	Valine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00556	CDS	606	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00557	CDS	516	vapC_2	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00558	CDS	489				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00559	CDS	414	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00560	CDS	186				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00561	CDS	942	htpX	3.4.24.-	COG0501	Protease HtpX 
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00562	CDS	1311				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00563	CDS	309				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00564	tRNA	89				tRNA-Phe(gaa)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00565	tRNA	74				tRNA-Val(gac)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00566	tRNA	76				tRNA-Phe(gaa)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00567	tRNA	73				tRNA-Gly(gcc)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00568	CDS	1527	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00569	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00570	CDS	1251				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00571	CDS	420				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00572	CDS	1227	ggs	2.4.1.268	COG0463	Glucosylglycerate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00573	CDS	1374		2.7.1.165	COG2379	D-glycerate 2-kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00574	CDS	1122				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00575	CDS	657	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00576	CDS	1308	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00577	CDS	192				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00578	CDS	873	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00579	CDS	666	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00580	CDS	561				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00581	CDS	1095	obg_2	3.6.5.-		GTPase Obg
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00582	CDS	417				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00583	CDS	348				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00584	CDS	222				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00585	tRNA	76				tRNA-Gln(ctg)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00586	CDS	822				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00587	CDS	1161	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00588	CDS	756	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00589	CDS	585	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00590	CDS	1533	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00591	CDS	663	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00592	CDS	291	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00593	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00594	CDS	252				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00595	CDS	1536	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00596	CDS	507	aroC	4.2.3.5	COG0082	Chorismate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00597	CDS	1215	feoB_1		COG0370	Fe(2+) transporter FeoB
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00598	CDS	504	feoB_2		COG0370	Fe(2+) transporter FeoB
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00599	CDS	231				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00600	CDS	432	ideR		COG1321	Iron-dependent repressor IdeR
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00601	CDS	867	thrB	2.7.1.39		Homoserine kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00602	CDS	288				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00603	CDS	1308				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00604	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00605	CDS	684	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00606	CDS	1140	aroB'	1.4.1.24		3-dehydroquinate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00607	CDS	798	griI	4.1.2.56	COG1830	2-amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00608	CDS	294	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00609	CDS	792	IMPDH_7	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00610	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00611	CDS	1131	hdc	4.1.1.22		Histidine decarboxylase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00612	CDS	2262	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00613	CDS	273				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00614	CDS	1575	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00615	tRNA	72				tRNA-Arg(gcg)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00616	CDS	1128	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00617	CDS	543	DmdB_2	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00618	CDS	381				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00619	CDS	1518	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00620	CDS	780	cbiB			Cobalamin biosynthesis protein CbiB
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00621	CDS	1350	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00622	CDS	471	cobQ_1			Cobyric acid synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00623	CDS	585	cobQ_2		COG1492	Cobyric acid synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00624	CDS	249	cobQ_3		COG1492	Cobyric acid synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00625	CDS	360	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00626	CDS	291	cheB2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00627	CDS	474	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00628	CDS	759				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00629	CDS	507	cheW		COG0835	Chemotaxis protein CheW
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00630	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00631	CDS	438				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00632	CDS	423				Protein archease
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00633	CDS	363				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00634	CDS	423				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00635	CDS	1461	ppcA	4.1.1.31		Phosphoenolpyruvate carboxylase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00636	CDS	1017	rplC		COG0087	50S ribosomal protein L3
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00637	CDS	759				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00638	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00639	CDS	714				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00640	CDS	414				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00641	CDS	462				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00642	CDS	723				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00643	CDS	207				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00644	CDS	282				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00645	CDS	327				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00646	CDS	399	rplN		COG0093	50S ribosomal protein L14
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00647	CDS	1644	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00648	CDS	741	fetB		COG0390	putative iron export permease protein FetB
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00649	CDS	195	napF_2			Ferredoxin-type protein NapF
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00650	CDS	654	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00651	CDS	579		1.2.7.10	COG1013	Oxalate oxidoreductase subunit beta
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00652	CDS	723				putative protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00653	CDS	711	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00654	CDS	186				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00655	CDS	591	atpE			V-type proton ATPase subunit E
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00656	CDS	729	atpH			ATP synthase subunit c
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00657	CDS	1218				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00658	CDS	354				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00659	tRNA	76				tRNA-Pro(tgg)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00660	CDS	1803				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00661	CDS	276				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00662	CDS	450				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00663	CDS	813	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00664	CDS	747	fdhD		COG1526	Sulfur carrier protein FdhD
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00665	CDS	600	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00666	CDS	240				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00667	CDS	693				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00668	CDS	1221	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00669	CDS	504	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00670	CDS	468	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00671	CDS	429				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00672	CDS	210	moaA_3			GTP 3',8-cyclase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00673	CDS	228				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00674	CDS	1101	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00675	CDS	120				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00676	CDS	375	vapC_3	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00677	CDS	258				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00678	CDS	399				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00679	CDS	609				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00680	CDS	1038				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00681	CDS	243				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00682	CDS	684				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00683	CDS	291				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00684	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00685	CDS	966				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00686	CDS	243				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00687	CDS	390	vapC_4	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00688	CDS	321				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00689	CDS	378				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00690	CDS	465				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00691	CDS	636				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00692	CDS	1488	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00693	CDS	693				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00694	CDS	699	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00695	CDS	771	tmk	2.7.4.9	COG0125	Thymidylate kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00696	CDS	894	fhcD	2.3.1.101	COG2037	Formyltransferase/hydrolase complex subunit D
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00697	CDS	615				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00698	CDS	906				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00699	CDS	1758	fhcA	3.5.1.-	COG1229	Formyltransferase/hydrolase complex Fhc subunit A
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00700	CDS	246	napF_3			Ferredoxin-type protein NapF
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00701	CDS	1245	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00702	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00703	CDS	222				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00704	CDS	255				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00705	CDS	549	scpB			Segregation and condensation protein B
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00706	CDS	657	scpA			Segregation and condensation protein A
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00707	CDS	1062	smc_1		COG1196	Chromosome partition protein Smc
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00708	CDS	912	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00709	CDS	1173	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00710	CDS	405				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00711	CDS	1278	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00712	CDS	798	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00713	CDS	594				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00714	CDS	1215				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00715	CDS	189	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00716	CDS	534	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00717	CDS	138				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00718	CDS	981	moaA_4			GTP 3',8-cyclase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00719	CDS	1134				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00720	CDS	1131	pqqE	1.21.98.4		PqqA peptide cyclase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00721	CDS	126				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00722	CDS	996	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00723	CDS	489	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00724	CDS	1674	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00725	CDS	1479	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
