locus_tag	ftype	length_bp	gene	EC_number	COG	product
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00471	CDS	111				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00472	CDS	750	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00473	CDS	999				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00474	CDS	1236				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00475	CDS	1032				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00476	CDS	156				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00477	CDS	1209				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00478	CDS	306				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00479	CDS	1206	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00480	CDS	867	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00481	CDS	171				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00482	CDS	942		2.5.1.10		Farnesyl diphosphate synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00483	CDS	297	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00484	CDS	1218	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00485	CDS	798	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00486	CDS	192	rny	3.1.-.-	COG1418	Ribonuclease Y
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00487	CDS	1476	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00488	CDS	195	rpmB		COG0227	50S ribosomal protein L28
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00489	CDS	2001	smc		COG1196	Chromosome partition protein Smc
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00490	CDS	657	surA	5.2.1.8		Chaperone SurA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00491	CDS	294				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00492	CDS	831	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00493	CDS	615	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00494	CDS	630	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00495	CDS	1680	spoVD		COG0768	Stage V sporulation protein D
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00496	CDS	324	ftsL_1			Cell division protein FtsL
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00497	CDS	927	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00498	CDS	450	mraZ			Transcriptional regulator MraZ
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00499	CDS	408			COG0328	Bifunctional protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00500	CDS	729				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00501	CDS	708	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00502	CDS	870	tvaII	3.2.1.135		Neopullulanase 2
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00503	CDS	756	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00504	CDS	1164				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00505	tRNA	76				tRNA-Arg(tcg)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00506	tRNA	74				tRNA-Lys(ctt)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00507	tRNA	83				tRNA-Leu(tag)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00508	tRNA	72				tRNA-Gly(gcc)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00509	CDS	1317	tig	5.2.1.8	COG0544	Trigger factor
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00510	CDS	624	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00511	CDS	2346	lon1	3.4.21.53	COG0466	Lon protease 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00512	CDS	282				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00513	CDS	654				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00514	CDS	270	rpsO			30S ribosomal protein S15
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00515	CDS	930	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00516	CDS	246	truB	5.4.99.25		tRNA pseudouridine synthase B
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00517	CDS	429				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00518	CDS	801				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00519	CDS	480				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00520	CDS	1194		2.6.1.1		Aspartate aminotransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00521	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00522	CDS	1962	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00523	CDS	615				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00524	CDS	330				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00525	CDS	369				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00526	CDS	723				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00527	CDS	489				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00528	CDS	591				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00529	CDS	504				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00530	CDS	243				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00531	CDS	1695	feoB		COG0370	Fe(2+) transporter FeoB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00532	CDS	1008				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00533	CDS	660	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00534	CDS	834	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00535	CDS	1134	garK	2.7.1.165	COG1929	Glycerate 2-kinase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00536	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00537	CDS	678				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00538	CDS	627	polA	2.7.7.7		DNA polymerase I
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00539	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00540	CDS	231	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00541	CDS	702				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00542	CDS	1674	murJ		COG0728	putative lipid II flippase MurJ
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00543	CDS	939	valS	6.1.1.9		Valine--tRNA ligase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00544	CDS	2028	uvrB			UvrABC system protein B
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00545	CDS	987	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00546	CDS	924	nqo8	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit 8
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00547	CDS	201	rex		COG2344	Redox-sensing transcriptional repressor Rex
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00548	CDS	561	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00549	CDS	1119	dnaN		COG0592	Beta sliding clamp
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00550	CDS	303				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00551	CDS	531				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00552	CDS	549				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00553	CDS	1209	apgM_1			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00554	CDS	1062	thrC	4.2.3.1	COG0498	Threonine synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00555	CDS	711	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00556	CDS	288	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00557	CDS	738	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00558	CDS	600	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00559	CDS	714	cinA		COG1058	CinA-like protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00560	CDS	597	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00561	CDS	99				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00562	CDS	1410	der_1		COG1160	GTPase Der
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00563	CDS	801	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00564	CDS	1302	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00565	CDS	615	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00566	CDS	807	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00567	CDS	1506	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00568	CDS	1101				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00569	CDS	627				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00570	CDS	1809	lepA	3.6.5.-	COG0481	Elongation factor 4
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00571	CDS	288				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00572	CDS	750				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00573	CDS	1200	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00574	CDS	1044	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00575	CDS	1554	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00576	CDS	1128	alr1	5.1.1.1	COG0787	Alanine racemase 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00577	CDS	981	mdh	1.1.1.37		Malate dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00578	CDS	234				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00579	CDS	159				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00580	CDS	1479	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00581	CDS	1503	rssB_1			Regulator of RpoS
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00582	CDS	1167	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00583	CDS	636	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00584	CDS	996	thiL_2	2.7.4.16		Thiamine-monophosphate kinase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00585	CDS	534				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00586	CDS	735	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00587	CDS	1053	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00588	CDS	2316	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00589	CDS	837	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00590	CDS	195	rpsU		COG0828	30S ribosomal protein S21
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00591	CDS	1206	apgM_2			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00592	CDS	339				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00593	CDS	1161		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00594	CDS	258				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00595	CDS	756				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00596	CDS	1530	comM		COG0606	Competence protein ComM
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00597	CDS	1410	trkG		COG0168	Trk system potassium uptake protein TrkG
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00598	CDS	276				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00599	CDS	1737	xpsE		COG2804	Type II secretion system protein E
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00600	CDS	795	zraS	2.7.13.3		Sensor protein ZraS
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00601	CDS	480				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00602	CDS	855				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00603	CDS	1455	sctC			Type 3 secretion system secretin
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00604	CDS	465				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00605	CDS	975				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00606	CDS	558	pth	3.1.1.29		Peptidyl-tRNA hydrolase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00607	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00608	CDS	306	rpsF		COG0360	30S ribosomal protein S6
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00609	CDS	921	xerD			Tyrosine recombinase XerD
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00610	CDS	2085	topA	5.6.2.1		DNA topoisomerase 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00611	CDS	1092	pilT		COG2805	Twitching mobility protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00612	CDS	312				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00613	CDS	918	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00614	CDS	1188				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00615	CDS	996				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00616	CDS	510	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00617	CDS	222				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00618	CDS	1065	yfhA		COG0609	putative siderophore transport system permease protein YfhA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00619	CDS	987				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00620	CDS	780	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00621	CDS	1062	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00622	CDS	1290	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00623	CDS	1125	glnA	6.3.1.2	COG0174	Glutamine synthetase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00624	CDS	933	prsA2	5.2.1.8	COG0760	Foldase protein PrsA 2
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00625	CDS	570				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00626	CDS	450	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00627	CDS	1779	fusA		COG0480	Elongation factor G
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00628	CDS	1203	tuf		COG0050	Elongation factor Tu
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00629	CDS	150	rpmG		COG0267	50S ribosomal protein L33
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00630	tRNA	74				tRNA-Trp(cca)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00631	CDS	198	secE			Protein translocase subunit SecE
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00632	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00633	CDS	426	rplK		COG0080	50S ribosomal protein L11
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00634	CDS	705	rplA			50S ribosomal protein L1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00635	CDS	519	rplJ		COG0244	50S ribosomal protein L10
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00636	CDS	2412	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00637	CDS	465				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00638	CDS	1209	der_2			GTPase Der
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00639	CDS	2637	adhE		COG1012	Aldehyde-alcohol dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00640	CDS	264				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00641	CDS	189				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00642	CDS	657				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00643	CDS	927				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00644	CDS	1992	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00645	CDS	162				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00646	CDS	1377	atoC_1		COG2204	Regulatory protein AtoC
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00647	CDS	1743	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00648	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00649	CDS	729				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00650	CDS	864				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00651	CDS	1569	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00652	CDS	705	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00653	CDS	117				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00654	CDS	966	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00655	CDS	1380			COG2239	Magnesium transporter MgtE
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00656	CDS	654				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00657	CDS	1293				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00658	CDS	453	ybeY	3.1.-.-		Endoribonuclease YbeY
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00659	CDS	204				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00660	tRNA	74				tRNA-Met(cat)
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00661	CDS	264	ftsL_2			Cell division protein FtsL
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00662	CDS	1296	eno	4.2.1.11		Enolase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00663	CDS	621	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00664	CDS	903				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00665	CDS	777	glpG	3.4.21.105		Rhomboid protease GlpG
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00666	CDS	1026	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00667	CDS	324				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00668	CDS	1080	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00669	CDS	687	lepB	3.4.21.89	COG0681	Signal peptidase I
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00670	CDS	948	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00671	CDS	1218	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00672	CDS	1167	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00673	CDS	1431	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00674	CDS	825			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00675	CDS	1422	rpoD			RNA polymerase sigma factor RpoD
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00676	CDS	1089				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00677	CDS	1341	atoC_2		COG2204	Regulatory protein AtoC
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00678	CDS	1929	lapB			Lipopolysaccharide assembly protein B
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00679	CDS	990				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00680	CDS	1905	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00681	CDS	174				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00682	CDS	1263	rssB_2			Regulator of RpoS
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00683	CDS	222				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00684	CDS	1761	dnaG	2.7.7.-	COG0358	DNA primase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00685	CDS	444	yqeY		COG1610	putative protein YqeY
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00686	CDS	1509	metG	6.1.1.10		Methionine--tRNA ligase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00687	CDS	345				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00688	CDS	861				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00689	CDS	267				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00690	CDS	807	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00691	CDS	354	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00692	CDS	621	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00693	CDS	381				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00694	CDS	789				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00695	CDS	495				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00696	CDS	273				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00697	CDS	1266	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00698	CDS	1224	hisD	1.1.1.23		Histidinol dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00699	CDS	600	hisB_2	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00700	CDS	729	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00701	CDS	690		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00702	CDS	642	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00703	CDS	177				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00704	CDS	396				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00705	CDS	1545				hypothetical protein
