locus_tag	ftype	length_bp	gene	EC_number	COG	product
WOR-3_metaspades_Bin_1-contigs_00557	CDS	636	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
WOR-3_metaspades_Bin_1-contigs_00558	CDS	567	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
WOR-3_metaspades_Bin_1-contigs_00559	CDS	1395				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00560	tRNA	75				tRNA-Ala(ggc)
WOR-3_metaspades_Bin_1-contigs_00561	CDS	1173	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
WOR-3_metaspades_Bin_1-contigs_00562	CDS	588	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
WOR-3_metaspades_Bin_1-contigs_00563	CDS	414				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00564	CDS	936	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
WOR-3_metaspades_Bin_1-contigs_00565	CDS	627	rplY			50S ribosomal protein L25
WOR-3_metaspades_Bin_1-contigs_00566	CDS	555	pth	3.1.1.29		Peptidyl-tRNA hydrolase
WOR-3_metaspades_Bin_1-contigs_00567	CDS	831				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00568	CDS	408				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00569	CDS	546		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
WOR-3_metaspades_Bin_1-contigs_00570	CDS	828				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00571	CDS	723	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
WOR-3_metaspades_Bin_1-contigs_00572	CDS	243	tusA		COG0425	Sulfur carrier protein TusA
WOR-3_metaspades_Bin_1-contigs_00573	CDS	159				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00574	CDS	162				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00575	CDS	1197	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
WOR-3_metaspades_Bin_1-contigs_00576	CDS	102				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00577	CDS	564	rbr		COG1592	Rubrerythrin
WOR-3_metaspades_Bin_1-contigs_00578	CDS	1386				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00579	CDS	675		1.11.1.15	COG0450	Peroxiredoxin
WOR-3_metaspades_Bin_1-contigs_00580	rRNA	3873				23S ribosomal RNA
WOR-3_metaspades_Bin_1-contigs_00581	CDS	456	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
WOR-3_metaspades_Bin_1-contigs_00582	CDS	450	nusB		COG0781	Transcription antitermination protein NusB
WOR-3_metaspades_Bin_1-contigs_00583	CDS	165				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00584	CDS	255	rpmA		COG0211	50S ribosomal protein L27
WOR-3_metaspades_Bin_1-contigs_00585	CDS	489				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00586	CDS	240				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00587	CDS	1158				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00588	CDS	1005				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00589	CDS	576	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
WOR-3_metaspades_Bin_1-contigs_00590	tRNA	84				tRNA-Ser(tga)
WOR-3_metaspades_Bin_1-contigs_00591	CDS	378				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00592	tRNA	92				tRNA-Ser(gct)
WOR-3_metaspades_Bin_1-contigs_00593	CDS	843				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00594	CDS	1011				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00595	CDS	291				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00596	CDS	510				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00597	CDS	417				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00598	CDS	1701				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00599	CDS	867	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
WOR-3_metaspades_Bin_1-contigs_00600	CDS	930	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
WOR-3_metaspades_Bin_1-contigs_00601	CDS	2757				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00602	CDS	1629				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00603	CDS	207				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00604	CDS	2013				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00605	CDS	993				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00606	CDS	2802				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00607	CDS	1587	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
WOR-3_metaspades_Bin_1-contigs_00608	CDS	2067	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
WOR-3_metaspades_Bin_1-contigs_00609	CDS	417				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00610	CDS	1782				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00611	CDS	312				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00612	CDS	402	cdd	3.5.4.5	COG0295	Cytidine deaminase
WOR-3_metaspades_Bin_1-contigs_00613	CDS	420				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00614	CDS	1890	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
WOR-3_metaspades_Bin_1-contigs_00615	CDS	903				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00616	CDS	867	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
WOR-3_metaspades_Bin_1-contigs_00617	CDS	534	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
WOR-3_metaspades_Bin_1-contigs_00618	CDS	1914				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00619	CDS	237				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00620	CDS	651	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
WOR-3_metaspades_Bin_1-contigs_00621	tRNA	73				tRNA-Pro(cgg)
WOR-3_metaspades_Bin_1-contigs_00622	CDS	204				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00623	CDS	360				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00624	CDS	1044	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
WOR-3_metaspades_Bin_1-contigs_00625	CDS	2301				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00626	CDS	309	truA	5.4.99.12		tRNA pseudouridine synthase A
WOR-3_metaspades_Bin_1-contigs_00627	CDS	717	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
WOR-3_metaspades_Bin_1-contigs_00628	CDS	714				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00629	CDS	2154	bamA		COG4775	Outer membrane protein assembly factor BamA
WOR-3_metaspades_Bin_1-contigs_00630	CDS	756				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00631	CDS	738	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
WOR-3_metaspades_Bin_1-contigs_00632	CDS	375				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00633	CDS	1149				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
WOR-3_metaspades_Bin_1-contigs_00634	CDS	1149	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00635	CDS	3303	tri1	3.4.21.-	COG0793	Tricorn protease 
WOR-3_metaspades_Bin_1-contigs_00636	CDS	510	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
WOR-3_metaspades_Bin_1-contigs_00637	CDS	900	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
WOR-3_metaspades_Bin_1-contigs_00638	CDS	492				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00639	CDS	609	recX			Regulatory protein RecX
WOR-3_metaspades_Bin_1-contigs_00640	CDS	3282				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00641	CDS	3324				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00642	CDS	912	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
WOR-3_metaspades_Bin_1-contigs_00643	CDS	951				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00644	CDS	426	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
WOR-3_metaspades_Bin_1-contigs_00645	CDS	1449	rng	3.1.26.-	COG1530	Ribonuclease G
WOR-3_metaspades_Bin_1-contigs_00646	CDS	1062	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
WOR-3_metaspades_Bin_1-contigs_00647	CDS	390	rpsI		COG0103	30S ribosomal protein S9
WOR-3_metaspades_Bin_1-contigs_00648	CDS	552				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00649	CDS	969				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00650	CDS	942				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00651	CDS	414	ybeY	3.1.-.-		Endoribonuclease YbeY
WOR-3_metaspades_Bin_1-contigs_00652	CDS	1212	nanM	5.1.3.24		N-acetylneuraminate epimerase
WOR-3_metaspades_Bin_1-contigs_00653	CDS	1038	kdd	1.4.1.11		L-erythro-3,5-diaminohexanoate dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00654	tRNA	75				tRNA-Ala(tgc)
WOR-3_metaspades_Bin_1-contigs_00655	CDS	723				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00656	CDS	1251	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
WOR-3_metaspades_Bin_1-contigs_00657	CDS	3114				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00658	CDS	756		2.4.-.-	COG0463	putative glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00659	CDS	1119				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00660	CDS	204				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00661	CDS	747	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
WOR-3_metaspades_Bin_1-contigs_00662	CDS	414				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00663	CDS	414				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00664	CDS	384				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00665	CDS	657				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00666	CDS	1002		3.4.21.-		Thermophilic serine proteinase
WOR-3_metaspades_Bin_1-contigs_00667	CDS	1968				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00668	CDS	1698				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00669	CDS	333				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00670	CDS	1251	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
WOR-3_metaspades_Bin_1-contigs_00671	CDS	1875	selB		COG3276	Selenocysteine-specific elongation factor
WOR-3_metaspades_Bin_1-contigs_00672	CDS	1593	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
WOR-3_metaspades_Bin_1-contigs_00673	CDS	1608				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00674	CDS	1071				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00675	CDS	810	prsA1	5.2.1.8	COG0760	Foldase protein PrsA 1
WOR-3_metaspades_Bin_1-contigs_00676	CDS	1170	surA_1	5.2.1.8		Chaperone SurA
WOR-3_metaspades_Bin_1-contigs_00677	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
WOR-3_metaspades_Bin_1-contigs_00678	CDS	525				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00679	CDS	2304				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00680	CDS	1104	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00681	CDS	426	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
WOR-3_metaspades_Bin_1-contigs_00682	CDS	369	dksA			RNA polymerase-binding transcription factor DksA
WOR-3_metaspades_Bin_1-contigs_00683	CDS	594				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00684	CDS	963	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
WOR-3_metaspades_Bin_1-contigs_00685	CDS	390	rplQ		COG0203	50S ribosomal protein L17
WOR-3_metaspades_Bin_1-contigs_00686	CDS	393				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00687	CDS	1560	rny	3.1.-.-	COG1418	Ribonuclease Y
WOR-3_metaspades_Bin_1-contigs_00688	CDS	822	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
WOR-3_metaspades_Bin_1-contigs_00689	CDS	1788	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
WOR-3_metaspades_Bin_1-contigs_00690	CDS	798	thi4	2.4.2.59		Thiamine thiazole synthase
WOR-3_metaspades_Bin_1-contigs_00691	CDS	1197	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
WOR-3_metaspades_Bin_1-contigs_00692	CDS	696				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00693	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
WOR-3_metaspades_Bin_1-contigs_00694	CDS	759	arsM	2.1.1.137		Arsenite methyltransferase
WOR-3_metaspades_Bin_1-contigs_00695	CDS	210				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00696	CDS	954			COG1702	PhoH-like protein
WOR-3_metaspades_Bin_1-contigs_00697	CDS	993				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00698	CDS	915				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00699	CDS	789	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
WOR-3_metaspades_Bin_1-contigs_00700	CDS	2169	topA	5.6.2.1		DNA topoisomerase 1
WOR-3_metaspades_Bin_1-contigs_00701	CDS	1029				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00702	CDS	888		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
WOR-3_metaspades_Bin_1-contigs_00703	CDS	348				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00704	CDS	975	thiI	2.8.1.4		tRNA sulfurtransferase
WOR-3_metaspades_Bin_1-contigs_00705	CDS	588	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
WOR-3_metaspades_Bin_1-contigs_00706	CDS	897	nadA	2.5.1.72	COG0379	Quinolinate synthase A
WOR-3_metaspades_Bin_1-contigs_00707	CDS	312				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00708	CDS	1953				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00709	CDS	645				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00710	CDS	1134				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00711	CDS	216				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00712	CDS	276	groS			10 kDa chaperonin
WOR-3_metaspades_Bin_1-contigs_00713	CDS	1650	groL1		COG0459	60 kDa chaperonin 1
WOR-3_metaspades_Bin_1-contigs_00714	CDS	219				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00715	CDS	972	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
WOR-3_metaspades_Bin_1-contigs_00716	CDS	270	ptsH			Phosphocarrier protein HPr
WOR-3_metaspades_Bin_1-contigs_00717	CDS	210				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00718	CDS	1284	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00719	CDS	1845				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00720	CDS	1404				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00721	CDS	1140	gltX	6.1.1.17		Glutamate--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00722	CDS	957	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
WOR-3_metaspades_Bin_1-contigs_00723	CDS	885	moaA_1			GTP 3',8-cyclase
WOR-3_metaspades_Bin_1-contigs_00724	CDS	309				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00725	CDS	1095	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
WOR-3_metaspades_Bin_1-contigs_00726	CDS	1515	rssB			Regulator of RpoS
WOR-3_metaspades_Bin_1-contigs_00727	CDS	1107	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
WOR-3_metaspades_Bin_1-contigs_00728	CDS	159				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00729	CDS	315				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00730	CDS	105				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00731	CDS	216				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00732	CDS	267				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00733	CDS	354				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00734	CDS	213				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00735	CDS	1230				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00736	CDS	570	pgsA2	2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
WOR-3_metaspades_Bin_1-contigs_00737	CDS	693	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
WOR-3_metaspades_Bin_1-contigs_00738	CDS	1092				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00739	CDS	1290	phoA	3.1.3.1	COG1785	Alkaline phosphatase
WOR-3_metaspades_Bin_1-contigs_00740	CDS	1860	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
WOR-3_metaspades_Bin_1-contigs_00741	CDS	1974	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
WOR-3_metaspades_Bin_1-contigs_00742	CDS	189				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00743	CDS	285				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00744	CDS	237				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00745	CDS	267				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00746	CDS	1275	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
WOR-3_metaspades_Bin_1-contigs_00747	CDS	309				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00748	CDS	1032				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00749	CDS	2295	lon2	3.4.21.53	COG0466	Lon protease 2
WOR-3_metaspades_Bin_1-contigs_00750	CDS	1077	prfA		COG0216	Peptide chain release factor 1
WOR-3_metaspades_Bin_1-contigs_00751	CDS	816				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00752	CDS	552	gmk	2.7.4.8	COG0194	Guanylate kinase
WOR-3_metaspades_Bin_1-contigs_00753	CDS	1218				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00754	CDS	90				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00755	CDS	375	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
WOR-3_metaspades_Bin_1-contigs_00756	CDS	705	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
WOR-3_metaspades_Bin_1-contigs_00757	CDS	327				Thioredoxin C-1
WOR-3_metaspades_Bin_1-contigs_00758	CDS	486	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
WOR-3_metaspades_Bin_1-contigs_00759	CDS	906	ahpF	1.6.99.3		NADH dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00760	CDS	90				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00761	CDS	1188	mshA_5	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00762	CDS	198				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00763	CDS	348				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00764	CDS	429				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00765	CDS	261				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00766	CDS	318				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00767	CDS	1527	nadB	1.4.3.16	COG0029	L-aspartate oxidase
WOR-3_metaspades_Bin_1-contigs_00768	CDS	222				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00769	CDS	288	hpf			Ribosome hibernation promoting factor
WOR-3_metaspades_Bin_1-contigs_00770	CDS	918	hprK	2.7.11.-		HPr kinase/phosphorylase
WOR-3_metaspades_Bin_1-contigs_00771	CDS	747	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
WOR-3_metaspades_Bin_1-contigs_00772	CDS	1224				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00773	CDS	360				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00774	CDS	1158	moaA_2			GTP 3',8-cyclase
WOR-3_metaspades_Bin_1-contigs_00775	CDS	186				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00776	CDS	3444				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00777	CDS	297				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00778	CDS	1377				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00779	CDS	1269				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00780	CDS	660	tal	2.2.1.2	COG0176	Transaldolase
WOR-3_metaspades_Bin_1-contigs_00781	tRNA	76				tRNA-Val(tac)
WOR-3_metaspades_Bin_1-contigs_00782	tRNA	76				tRNA-Arg(cct)
WOR-3_metaspades_Bin_1-contigs_00783	CDS	396				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00784	CDS	300				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00785	CDS	159				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00786	CDS	1128	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00787	CDS	1770	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
WOR-3_metaspades_Bin_1-contigs_00788	CDS	1485				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00789	CDS	2052	recG	3.6.4.12		ATP-dependent DNA helicase RecG
WOR-3_metaspades_Bin_1-contigs_00790	CDS	213				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00791	CDS	624				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00792	CDS	813				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00793	CDS	789	sigA_2		COG0568	RNA polymerase sigma factor SigA
WOR-3_metaspades_Bin_1-contigs_00794	CDS	1386	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
WOR-3_metaspades_Bin_1-contigs_00795	CDS	1038	algA		COG0662	Alginate biosynthesis protein AlgA
WOR-3_metaspades_Bin_1-contigs_00796	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
WOR-3_metaspades_Bin_1-contigs_00797	CDS	1365	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
WOR-3_metaspades_Bin_1-contigs_00798	CDS	627	nth_1	4.2.99.18	COG0177	Endonuclease III
WOR-3_metaspades_Bin_1-contigs_00799	CDS	336	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
WOR-3_metaspades_Bin_1-contigs_00800	CDS	213				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00801	CDS	768				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00802	CDS	1152	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00803	CDS	1143	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00804	CDS	1101				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00805	CDS	771				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00806	CDS	627	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
WOR-3_metaspades_Bin_1-contigs_00807	CDS	1419				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00808	CDS	1125				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00809	CDS	915				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00810	CDS	615				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00811	CDS	564				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00812	CDS	1191				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00813	CDS	2526	mutS		COG0249	DNA mismatch repair protein MutS
WOR-3_metaspades_Bin_1-contigs_00814	CDS	1860	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
WOR-3_metaspades_Bin_1-contigs_00815	CDS	1200	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
WOR-3_metaspades_Bin_1-contigs_00816	CDS	1209	der_2			GTPase Der
WOR-3_metaspades_Bin_1-contigs_00817	CDS	576	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
WOR-3_metaspades_Bin_1-contigs_00818	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
WOR-3_metaspades_Bin_1-contigs_00819	CDS	828	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
WOR-3_metaspades_Bin_1-contigs_00820	CDS	1065		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
WOR-3_metaspades_Bin_1-contigs_00821	CDS	453	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
WOR-3_metaspades_Bin_1-contigs_00822	CDS	195				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00823	CDS	1035	recA			Protein RecA
WOR-3_metaspades_Bin_1-contigs_00824	CDS	1761				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00825	CDS	1281	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
WOR-3_metaspades_Bin_1-contigs_00826	CDS	171				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00827	CDS	396				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00828	CDS	402				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00829	CDS	1188	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
WOR-3_metaspades_Bin_1-contigs_00830	CDS	1371				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00831	tRNA	74				tRNA-Glu(ttc)
WOR-3_metaspades_Bin_1-contigs_00832	tRNA	73				tRNA-Lys(ttt)
WOR-3_metaspades_Bin_1-contigs_00833	CDS	285				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00834	CDS	1122	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
WOR-3_metaspades_Bin_1-contigs_00835	CDS	702		2.4.2.-	COG2071	Putative glutamine amidotransferase
WOR-3_metaspades_Bin_1-contigs_00836	CDS	729		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
WOR-3_metaspades_Bin_1-contigs_00837	CDS	888	pstC		COG0573	Phosphate transport system permease protein PstC
WOR-3_metaspades_Bin_1-contigs_00838	CDS	423	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
